performance_metric_2,unit_serial_number,process_end_date
0.058800000000000005,Unit_1072,2022-05-15 8:18
0.084,Unit_364,2022-05-03 0:37
0.0714,Unit_1074,2022-05-03 0:39
0.1722,Unit_421,2022-05-12 7:39
0.063,Unit_1075,2022-06-17 10:15
0.05039999999999999,Unit_1076,2022-06-17 10:25
0.0924,Unit_1077,2022-06-17 11:03
0.1134,Unit_422,2022-06-17 10:49
0.0798,Unit_423,2022-06-17 11:59
0.0756,Unit_1079,2022-05-12 13:23
0.0672,Unit_1080,2022-06-17 11:29
0.0798,Unit_1081,2022-06-17 10:55
0.0672,Unit_1084,2022-06-17 21:17
0.0546,Unit_1085,2022-06-17 20:04
0.08819999999999999,Unit_424,2022-06-17 19:17
0.13019999999999998,Unit_425,2022-06-17 18:05
0.084,Unit_1091,2022-05-02 10:02
0.0462,Unit_426,2022-05-02 6:38
0.063,Unit_368,2022-05-02 6:09
0.058800000000000005,Unit_1096,2022-05-14 2:29
0.042,Unit_1097,2022-05-14 2:37
0.058800000000000005,Unit_1098,2022-05-14 2:36
0.105,Unit_1099,2022-05-14 2:58
0.0756,Unit_1100,2022-05-02 20:17
0.0714,Unit_427,2022-05-03 4:43
0.1092,Unit_369,2022-05-03 21:04
0.0672,Unit_1103,2022-05-04 14:01
0.1344,Unit_428,2022-05-04 9:50
0.0798,Unit_1106,2022-06-19 10:51
0.0672,Unit_1107,2022-06-19 12:24
0.058800000000000005,Unit_1109,2022-06-20 11:16
0.0756,Unit_1111,2022-04-30 2:34
0.058800000000000005,Unit_1112,2022-04-30 2:15
0.08819999999999999,Unit_429,2022-06-21 4:54
0.042,Unit_1113,2022-06-21 8:34
0.063,Unit_430,2022-06-21 10:12
0.0714,Unit_1114,2022-06-22 0:43
0.0966,Unit_1115,2022-06-22 4:31
0.1092,Unit_1116,2022-06-22 2:37
0.0756,Unit_431,2022-06-22 2:54
0.05039999999999999,Unit_1117,2022-06-22 5:26
0.0462,Unit_1122,2022-05-04 19:16
0.063,Unit_1123,2022-05-04 22:05
0.063,Unit_433,2022-05-14 23:52
0.084,Unit_434,2022-05-15 3:16
0.3066,Unit_1127,2022-05-15 16:36
0.17639999999999997,Unit_435,2022-05-15 17:33
0.0798,Unit_1128,2022-05-16 2:53
0.10079999999999999,Unit_436,2022-05-16 3:28
0.0714,Unit_437,2022-05-16 8:21
0.0798,Unit_371,2022-05-17 11:31
0.11760000000000001,Unit_1133,2022-05-12 7:43
0.1092,Unit_439,2022-05-11 23:10
0.0546,Unit_1137,2022-05-11 23:30
0.0462,Unit_1139,2022-06-26 5:33
0.1134,Unit_1140,2022-06-26 11:24
0.0546,Unit_440,2022-06-26 8:12
0.063,Unit_441,2022-06-26 11:28
0.1134,Unit_442,2022-06-26 14:22
0.0462,Unit_1141,2022-06-26 23:55
0.0966,Unit_1142,2022-07-01 13:20
0.0798,Unit_443,2022-07-01 17:32
0.063,Unit_444,2022-07-01 17:48
0.0798,Unit_445,2022-07-01 19:01
0.0672,Unit_446,2022-07-01 18:31
0.0546,Unit_1143,2022-07-01 21:58
0.126,Unit_447,2022-07-01 20:23
0.084,Unit_448,2022-07-01 19:19
0.0462,Unit_449,2022-07-01 22:56
0.084,Unit_1144,2022-07-02 12:03
0.0672,Unit_450,2022-07-02 15:13
0.0546,Unit_451,2022-07-02 18:50
0.0924,Unit_1145,2022-07-02 18:58
0.0756,Unit_1146,2022-07-02 22:18
0.042,Unit_452,2022-07-02 22:33
0.0714,Unit_1147,2022-07-02 23:11
0.0756,Unit_1148,2022-07-02 22:59
0.0966,Unit_453,2022-07-02 23:04
0.0672,Unit_454,2022-07-03 1:40
0.058800000000000005,Unit_1149,2022-07-03 2:08
0.08819999999999999,Unit_455,2022-07-03 2:40
0.058800000000000005,Unit_456,2022-07-03 2:42
0.0966,Unit_1150,2022-07-03 0:35
0.10079999999999999,Unit_457,2022-07-03 1:17
0.0462,Unit_1151,2022-07-03 4:05
0.058800000000000005,Unit_458,2022-07-03 4:50
0.058800000000000005,Unit_459,2022-07-03 9:04
0.063,Unit_1153,2022-07-03 3:35
0.058800000000000005,Unit_1152,2022-07-03 9:17
0.0462,Unit_460,2022-07-03 4:31
0.0546,Unit_461,2022-07-03 5:11
0.042,Unit_1154,2022-07-03 4:06
0.0546,Unit_1155,2022-07-03 6:10
0.042,Unit_462,2022-07-03 11:49
0.1386,Unit_1156,2022-07-03 11:42
0.0546,Unit_463,2022-07-04 0:08
0.058800000000000005,Unit_464,2022-07-04 2:07
0.0924,Unit_465,2022-07-04 3:39
0.0546,Unit_466,2022-07-04 3:37
0.058800000000000005,Unit_1157,2022-07-04 2:24
0.0714,Unit_467,2022-07-04 5:03
0.10079999999999999,Unit_468,2022-01-04 9:10
0.10079999999999999,Unit_469,2022-01-04 13:32
0.0924,Unit_478,2022-01-03 18:36
0.105,Unit_482,2022-01-06 18:09
0.058800000000000005,Unit_1158,2022-01-10 6:48
0.058800000000000005,Unit_483,2022-05-14 2:39
0.0672,Unit_489,2022-01-07 16:14
0.1092,Unit_496,2022-01-14 19:00
0.0756,Unit_502,2022-01-15 8:23
0.063,Unit_503,2022-01-15 7:35
0.084,Unit_506,2022-01-14 7:42
0.058800000000000005,Unit_507,2022-01-14 9:09
0.0462,Unit_1162,2022-01-11 22:15
0.12179999999999999,Unit_512,2022-01-16 5:48
0.063,Unit_1164,2022-01-14 3:34
0.0924,Unit_523,2022-01-15 16:06
0.084,Unit_524,2022-01-15 17:49
0.105,Unit_528,2022-01-17 8:43
0.0756,Unit_537,2022-01-18 0:08
0.0378,Unit_539,2022-01-19 3:27
0.0462,Unit_551,2022-01-20 7:31
0.0798,Unit_571,2022-01-17 19:01
0.0546,Unit_575,2022-01-15 20:46
0.084,Unit_577,2022-01-17 18:37
0.063,Unit_595,2022-01-18 10:29
0.084,Unit_1196,2022-01-19 23:20
0.08819999999999999,Unit_1216,2022-05-11 10:05
0.1092,Unit_1220,2022-04-26 19:02
0.12179999999999999,Unit_1233,2022-02-26 13:13
0.0672,Unit_375,2022-02-27 6:46
0.0546,Unit_700,2022-03-08 6:35
0.058800000000000005,Unit_378,2022-05-03 2:18
0.126,Unit_1281,2022-05-03 2:03
0.1092,Unit_1293,2022-04-27 2:52
0.0546,Unit_704,2022-04-29 16:00
0.0756,Unit_705,2022-04-29 11:54
0.0756,Unit_706,2022-05-02 6:33
0.0798,Unit_1297,2022-05-03 1:19
0.08819999999999999,Unit_379,2022-05-02 17:45
0.063,Unit_1300,2022-05-02 16:12
0.05039999999999999,Unit_1303,2022-05-03 7:56
0.0546,Unit_707,2022-05-03 7:18
0.0672,Unit_1306,2022-05-03 16:49
0.042,Unit_1307,2022-05-03 18:37
0.05039999999999999,Unit_1308,2022-05-03 20:14
0.084,Unit_1311,2022-05-04 18:02
0.058800000000000005,Unit_1326,2022-05-06 2:24
0.1848,Unit_716,2022-05-12 0:49
0.1386,Unit_717,2022-05-12 20:39
0.1512,Unit_1328,2022-05-14 22:15
0.042,Unit_721,2022-01-07 11:41
0.105,Unit_1330,2022-01-08 14:10
0.0756,Unit_724,2022-01-14 6:01
0.0924,Unit_731,2022-01-17 21:45
0.0546,Unit_749,2022-01-23 9:35
0.0924,Unit_381,2022-02-27 14:13
0.08819999999999999,Unit_383,2022-02-21 23:33
0.10079999999999999,Unit_767,2022-02-21 23:48
0.0924,Unit_384,2022-02-22 7:18
0.063,Unit_385,2022-02-22 8:33
0.029400000000000003,Unit_769,2022-04-27 2:55
0.1134,Unit_4,2022-04-27 7:11
0.15539999999999998,Unit_770,2022-05-03 7:42
0.0378,Unit_771,2022-05-03 6:28
0.0924,Unit_772,2022-05-03 14:47
0.15539999999999998,Unit_773,2022-02-22 21:21
0.05039999999999999,Unit_388,2022-02-21 19:42
0.084,Unit_774,2022-02-21 19:07
0.0966,Unit_775,2022-05-07 5:56
0.0672,Unit_776,2022-05-07 6:23
0.1092,Unit_777,2022-05-08 14:59
0.1386,Unit_778,2022-05-11 6:17
0.063,Unit_779,2022-04-24 16:53
0.08819999999999999,Unit_10,2022-03-08 22:18
0.042,Unit_11,2022-03-09 1:41
0.0966,Unit_780,2022-04-29 6:18
0.0672,Unit_14,2022-03-09 23:05
0.0756,Unit_22,2022-03-10 2:12
0.063,Unit_23,2022-03-10 1:59
0.058800000000000005,Unit_25,2022-03-10 3:28
0.084,Unit_26,2022-03-10 3:35
0.0924,Unit_27,2022-03-10 4:23
0.08819999999999999,Unit_29,2022-03-10 6:23
0.0546,Unit_30,2022-03-10 9:13
0.1386,Unit_31,2022-03-10 16:59
0.0756,Unit_32,2022-03-11 1:26
0.10079999999999999,Unit_33,2022-03-11 1:31
0.0798,Unit_34,2022-03-11 2:36
0.084,Unit_36,2022-03-11 4:02
0.105,Unit_37,2022-03-11 7:26
0.1134,Unit_39,2022-03-11 7:29
0.1134,Unit_40,2022-03-11 16:30
0.0672,Unit_41,2022-03-11 15:33
0.0966,Unit_43,2022-03-11 16:34
0.05039999999999999,Unit_44,2022-03-11 18:06
0.08819999999999999,Unit_45,2022-03-11 21:42
0.0714,Unit_47,2022-03-12 6:52
0.0672,Unit_48,2022-03-12 8:44
0.042,Unit_49,2022-03-12 7:38
0.084,Unit_50,2022-03-12 7:10
0.084,Unit_51,2022-03-12 6:50
0.0798,Unit_52,2022-03-12 8:15
0.0798,Unit_53,2022-03-12 8:20
0.084,Unit_54,2022-03-12 10:51
0.0546,Unit_55,2022-03-12 9:43
0.0756,Unit_56,2022-03-12 10:48
0.084,Unit_57,2022-03-12 11:38
0.0546,Unit_59,2022-03-12 12:35
0.058800000000000005,Unit_64,2022-03-12 19:16
0.084,Unit_66,2022-03-13 0:18
0.063,Unit_69,2022-03-12 23:50
0.0714,Unit_70,2022-03-13 1:13
0.05039999999999999,Unit_71,2022-03-13 4:48
0.063,Unit_72,2022-03-13 6:59
0.084,Unit_73,2022-03-13 6:21
0.063,Unit_74,2022-03-13 7:23
0.0714,Unit_77,2022-03-13 11:19
0.063,Unit_79,2022-03-13 18:44
0.1134,Unit_81,2022-03-14 2:02
0.0672,Unit_85,2022-03-14 5:42
0.0798,Unit_89,2022-03-14 7:34
0.0672,Unit_92,2022-03-14 15:40
0.13019999999999998,Unit_803,2022-05-03 23:12
0.10079999999999999,Unit_817,2022-03-25 4:49
0.1134,Unit_828,2022-04-26 16:31
0.11760000000000001,Unit_840,2022-02-22 7:31
0.0756,Unit_898,2022-04-27 8:48
0.1344,Unit_936,2022-05-13 6:19
0.0714,Unit_937,2022-05-13 8:29
0.0924,Unit_938,2022-05-13 5:46
0.0966,Unit_391,2022-02-25 0:21
0.042,Unit_979,2022-02-25 0:14
0.0714,Unit_983,2022-04-26 18:57
0.10079999999999999,Unit_985,2022-04-26 18:57
0.05039999999999999,Unit_987,2022-02-25 12:21
0.0966,Unit_990,2022-04-29 16:50
0.126,Unit_392,2022-02-23 9:29
0.058800000000000005,Unit_326,2022-02-24 21:08
0.058800000000000005,Unit_1003,2022-02-24 20:34
0.0462,Unit_1004,2022-02-25 4:41
0.1134,Unit_1005,2022-02-25 5:39
0.1512,Unit_327,2022-02-25 7:09
0.0672,Unit_1006,2022-02-26 3:31
0.0798,Unit_1007,2022-02-26 3:51
0.058800000000000005,Unit_329,2022-02-26 4:23
0.0756,Unit_1008,2022-02-26 10:31
0.0714,Unit_1009,2022-02-26 13:00
0.0714,Unit_1010,2022-02-26 11:05
0.0798,Unit_1011,2022-02-26 13:28
0.0462,Unit_1012,2022-02-26 19:48
0.042,Unit_1013,2022-02-26 17:58
0.126,Unit_1015,2022-02-27 11:22
0.063,Unit_1016,2022-02-27 11:39
0.0672,Unit_1017,2022-02-27 19:18
0.0714,Unit_1028,2022-03-03 20:24
0.0966,Unit_1031,2022-04-27 5:46
0.058800000000000005,Unit_1032,2022-04-27 6:33
0.08819999999999999,Unit_1033,2022-04-27 6:41
0.058800000000000005,Unit_1035,2022-05-02 2:43
0.063,Unit_1037,2022-03-04 9:15
0.105,Unit_1038,2022-03-04 8:06
0.0462,Unit_1046,2022-05-04 18:11
0.0714,Unit_1047,2022-05-05 19:40
0.0966,Unit_1048,2022-05-06 6:08
0.0546,Unit_399,2022-05-08 22:05
0.05039999999999999,Unit_1073,2022-05-03 1:41
0.0798,Unit_1078,2022-04-29 22:57
0.0924,Unit_1082,2022-04-30 20:39
0.063,Unit_1086,2022-05-02 0:38
0.12179999999999999,Unit_1087,2022-05-02 2:04
0.0924,Unit_1088,2022-05-02 2:17
0.0672,Unit_1090,2022-05-02 8:23
0.0672,Unit_1092,2022-05-02 8:07
0.0462,Unit_1093,2022-05-02 7:31
0.058800000000000005,Unit_1094,2022-05-02 15:13
0.0672,Unit_1095,2022-05-14 2:03
0.058800000000000005,Unit_1101,2022-05-03 4:21
0.0672,Unit_1104,2022-03-07 13:57
0.0546,Unit_1105,2022-03-07 14:46
0.063,Unit_1110,2022-04-30 1:33
0.1386,Unit_1118,2022-03-08 2:58
0.058800000000000005,Unit_1119,2022-03-08 2:30
0.058800000000000005,Unit_1120,2022-05-16 11:59
0.13019999999999998,Unit_1121,2022-05-04 18:11
0.05039999999999999,Unit_432,2022-05-04 20:37
0.11760000000000001,Unit_1124,2022-05-15 2:45
0.0798,Unit_1125,2022-05-15 3:43
0.1134,Unit_1126,2022-05-15 15:11
0.0798,Unit_1129,2022-05-06 18:51
0.0714,Unit_1130,2022-05-16 11:08
0.0672,Unit_1131,2022-05-16 11:46
0.08819999999999999,Unit_1132,2022-05-08 17:32
0.08819999999999999,Unit_1134,2022-05-10 14:11
0.084,Unit_438,2022-05-11 2:45
0.08819999999999999,Unit_1135,2022-05-11 2:49
0.0462,Unit_1136,2022-05-11 1:10
0.0966,Unit_1138,2022-05-13 0:56
0.1428,Unit_470,2022-01-03 13:12
0.058800000000000005,Unit_471,2022-01-03 13:50
0.05039999999999999,Unit_472,2022-01-03 16:47
0.13019999999999998,Unit_473,2022-01-03 18:14
0.0672,Unit_474,2022-01-05 18:51
0.0672,Unit_475,2022-01-03 16:26
0.058800000000000005,Unit_476,2022-01-03 18:04
0.0546,Unit_477,2022-01-04 8:39
0.0672,Unit_479,2022-01-03 18:35
0.058800000000000005,Unit_480,2022-01-04 8:32
0.0714,Unit_481,2022-01-06 14:14
0.05039999999999999,Unit_484,2022-01-10 21:14
0.23939999999999997,Unit_485,2022-01-11 23:37
0.058800000000000005,Unit_486,2022-01-11 21:21
0.084,Unit_487,2022-01-11 19:35
0.042,Unit_488,2022-01-11 20:32
0.1512,Unit_1159,2022-01-07 15:55
0.0798,Unit_490,2022-01-07 15:57
0.058800000000000005,Unit_491,2022-01-07 16:10
0.0672,Unit_492,2022-01-08 2:09
0.0966,Unit_493,2022-01-14 6:01
0.11760000000000001,Unit_495,2022-01-14 14:16
0.0756,Unit_494,2022-01-14 13:04
0.0672,Unit_1160,2022-01-14 14:44
0.05039999999999999,Unit_497,2022-01-14 19:19
0.0714,Unit_498,2022-01-14 19:49
0.058800000000000005,Unit_499,2022-01-14 19:09
0.0672,Unit_500,2022-01-14 18:47
0.0924,Unit_1161,2022-01-14 20:40
0.0966,Unit_501,2022-01-15 6:29
0.0756,Unit_504,2022-01-14 8:38
0.0924,Unit_505,2022-01-14 7:22
0.105,Unit_1163,2022-01-15 15:13
0.0462,Unit_508,2022-01-15 19:27
0.0798,Unit_509,2022-01-15 20:30
0.0672,Unit_510,2022-01-15 22:46
0.0798,Unit_511,2022-01-16 3:49
0.0798,Unit_16,2022-01-16 1:06
0.0672,Unit_513,2022-01-16 6:06
0.05039999999999999,Unit_514,2022-01-16 10:54
0.063,Unit_515,2022-01-16 11:47
0.0924,Unit_516,2022-01-15 3:42
0.0546,Unit_517,2022-01-16 14:16
0.0756,Unit_1165,2022-01-16 19:57
0.0756,Unit_1166,2022-01-16 20:04
0.058800000000000005,Unit_518,2022-01-14 3:43
0.0672,Unit_519,2022-01-14 3:49
0.0798,Unit_1167,2022-01-14 2:24
0.1386,Unit_1168,2022-01-17 0:04
0.063,Unit_1169,2022-01-16 22:53
0.0462,Unit_520,2022-01-14 10:16
0.0546,Unit_1170,2022-01-17 3:23
0.0462,Unit_521,2022-01-17 2:58
0.1344,Unit_522,2022-01-17 4:29
0.0672,Unit_1171,2022-01-15 15:58
0.0546,Unit_1172,2022-01-15 14:53
0.0798,Unit_1173,2022-01-15 14:18
0.0672,Unit_525,2022-01-15 16:53
0.05039999999999999,Unit_526,2022-01-14 11:13
0.042,Unit_527,2022-01-14 13:33
0.0714,Unit_529,2022-01-18 1:29
0.058800000000000005,Unit_1174,2022-01-18 2:06
0.147,Unit_530,2022-01-18 5:12
0.063,Unit_531,2022-01-17 1:34
0.063,Unit_1175,2022-01-17 1:09
0.11760000000000001,Unit_532,2022-01-18 4:37
0.1134,Unit_533,2022-01-17 10:03
0.0546,Unit_1176,2022-01-17 10:26
0.08819999999999999,Unit_534,2022-01-17 10:54
0.05039999999999999,Unit_535,2022-01-17 10:48
0.058800000000000005,Unit_536,2022-01-19 1:05
0.058800000000000005,Unit_538,2022-01-19 2:17
0.0966,Unit_540,2022-01-18 4:56
0.126,Unit_1177,2022-01-19 7:14
0.1092,Unit_541,2022-01-19 7:06
0.0756,Unit_542,2022-01-19 7:33
0.0756,Unit_1178,2022-01-19 8:28
0.0546,Unit_545,2022-01-19 6:43
0.10079999999999999,Unit_543,2022-01-19 7:01
0.063,Unit_544,2022-01-19 6:57
0.042,Unit_546,2022-01-19 7:25
0.08819999999999999,Unit_1179,2022-01-19 15:27
0.084,Unit_547,2022-01-19 16:51
0.1092,Unit_548,2022-01-19 18:03
0.1134,Unit_549,2022-01-20 10:11
0.063,Unit_550,2022-01-19 19:01
0.058800000000000005,Unit_552,2022-01-20 8:24
0.11760000000000001,Unit_553,2022-01-20 9:46
0.08819999999999999,Unit_554,2022-01-20 11:04
0.0672,Unit_555,2022-01-20 10:16
0.08819999999999999,Unit_1180,2022-01-14 11:19
0.10079999999999999,Unit_556,2022-01-14 13:35
0.0966,Unit_557,2022-01-14 11:23
0.1722,Unit_558,2022-01-20 17:12
0.0756,Unit_1181,2022-01-20 17:33
0.0798,Unit_559,2022-01-21 7:36
0.0462,Unit_560,2022-01-18 13:01
0.0798,Unit_561,2022-01-18 16:20
0.0798,Unit_562,2022-01-18 14:26
0.042,Unit_563,2022-01-18 15:52
0.105,Unit_1182,2022-01-18 16:42
0.0462,Unit_564,2022-01-18 16:24
0.0924,Unit_565,2022-01-17 0:46
0.1428,Unit_1183,2022-01-16 23:06
0.0798,Unit_566,2022-01-16 23:17
0.058800000000000005,Unit_567,2022-01-23 13:05
0.0756,Unit_568,2022-01-15 4:59
0.10079999999999999,Unit_1184,2022-01-15 5:11
0.0714,Unit_1185,2022-01-17 2:22
0.0672,Unit_569,2022-01-17 6:35
0.08819999999999999,Unit_570,2022-01-17 16:07
0.0798,Unit_572,2022-01-16 0:41
0.058800000000000005,Unit_573,2022-01-15 19:34
0.058800000000000005,Unit_574,2022-01-15 21:03
0.063,Unit_1186,2022-01-15 20:14
0.08819999999999999,Unit_576,2022-01-15 22:01
0.084,Unit_578,2022-01-16 6:08
0.10079999999999999,Unit_1187,2022-01-18 12:12
0.12179999999999999,Unit_579,2022-01-18 22:52
0.0672,Unit_580,2022-01-18 22:43
0.1092,Unit_581,2022-01-19 16:31
0.05039999999999999,Unit_582,2022-01-19 3:09
0.0798,Unit_583,2022-01-17 18:05
0.0546,Unit_1188,2022-01-19 22:08
0.12179999999999999,Unit_584,2022-01-19 22:19
0.1428,Unit_585,2022-01-19 22:27
0.0714,Unit_586,2022-01-19 14:03
0.0756,Unit_587,2022-01-19 21:17
0.08819999999999999,Unit_1189,2022-01-19 21:57
0.0462,Unit_1190,2022-01-19 22:18
0.1134,Unit_588,2022-01-19 22:54
0.0546,Unit_1191,2022-01-19 22:21
0.0756,Unit_589,2022-01-19 22:48
0.0966,Unit_590,2022-01-18 6:07
0.1344,Unit_591,2022-01-18 6:17
0.0966,Unit_592,2022-01-18 6:16
0.0756,Unit_593,2022-01-18 7:12
0.084,Unit_594,2022-01-18 6:14
0.084,Unit_1192,2022-01-20 2:08
0.058800000000000005,Unit_596,2022-01-20 3:14
0.1134,Unit_597,2022-01-20 0:30
0.0672,Unit_1193,2022-01-20 3:55
0.042,Unit_1194,2022-01-20 5:22
0.1512,Unit_598,2022-01-20 6:43
0.0546,Unit_1195,2022-01-20 5:07
0.105,Unit_599,2022-01-20 6:07
0.0798,Unit_600,2022-01-20 7:01
0.0378,Unit_601,2022-01-18 22:29
0.058800000000000005,Unit_602,2022-01-19 22:45
0.0798,Unit_603,2022-01-20 1:18
0.0714,Unit_604,2022-01-20 18:42
0.0966,Unit_605,2022-01-20 18:45
0.05039999999999999,Unit_606,2022-01-20 5:25
0.0924,Unit_1197,2022-01-21 7:04
0.1638,Unit_607,2022-01-21 20:19
0.105,Unit_608,2022-01-22 10:51
0.0462,Unit_609,2022-01-24 13:05
0.063,Unit_1198,2022-04-20 5:19
0.063,Unit_1199,2022-04-20 15:23
0.0966,Unit_1200,2022-04-20 16:51
0.0546,Unit_1201,2022-04-20 17:20
0.12179999999999999,Unit_1202,2022-04-20 17:02
0.0462,Unit_1203,2022-04-20 18:52
0.0756,Unit_1204,2022-04-20 19:24
0.0756,Unit_610,2022-02-01 20:35
0.063,Unit_611,2022-02-01 19:24
0.0756,Unit_612,2022-02-04 12:46
0.0672,Unit_1205,2022-02-02 5:13
0.1134,Unit_613,2022-02-02 6:10
0.11760000000000001,Unit_614,2022-02-02 5:47
0.0672,Unit_615,2022-02-02 5:49
0.05039999999999999,Unit_616,2022-02-08 10:55
0.05039999999999999,Unit_617,2022-02-04 11:24
0.0672,Unit_618,2022-02-04 11:30
0.0714,Unit_619,2022-02-08 6:45
0.042,Unit_620,2022-02-08 8:10
0.058800000000000005,Unit_621,2022-02-08 9:36
0.0462,Unit_622,2022-02-08 6:00
0.0546,Unit_623,2022-02-08 7:15
0.042,Unit_624,2022-02-08 13:21
0.1134,Unit_625,2022-02-08 10:18
0.042,Unit_626,2022-02-02 5:11
0.063,Unit_1206,2022-04-20 21:57
0.1428,Unit_1207,2022-04-20 19:12
0.0756,Unit_1208,2022-02-02 2:34
0.084,Unit_627,2022-02-02 2:40
0.058800000000000005,Unit_628,2022-02-04 4:44
0.084,Unit_629,2022-02-04 9:59
0.0714,Unit_630,2022-02-04 7:48
0.0714,Unit_631,2022-02-04 6:59
0.0546,Unit_632,2022-02-04 6:15
0.0672,Unit_633,2022-02-04 9:30
0.042,Unit_634,2022-02-17 7:24
0.13019999999999998,Unit_635,2022-02-17 7:21
0.063,Unit_636,2022-02-04 21:21
0.0714,Unit_637,2022-02-18 14:02
0.12179999999999999,Unit_638,2022-02-18 6:16
0.10079999999999999,Unit_639,2022-02-18 5:06
0.063,Unit_640,2022-02-18 5:54
0.0798,Unit_641,2022-02-18 3:53
0.042,Unit_642,2022-02-18 5:56
0.05039999999999999,Unit_643,2022-02-18 16:49
0.0756,Unit_644,2022-02-04 5:20
0.0672,Unit_645,2022-02-04 1:41
0.084,Unit_646,2022-02-04 5:57
0.0756,Unit_647,2022-02-04 6:50
0.0714,Unit_648,2022-02-04 6:45
0.063,Unit_649,2022-02-04 9:07
0.0924,Unit_1209,2022-02-04 6:25
0.0546,Unit_650,2022-02-04 4:57
0.1722,Unit_1210,2022-02-04 6:05
0.1344,Unit_651,2022-02-04 5:34
0.1134,Unit_652,2022-02-04 10:33
0.0462,Unit_653,2022-02-04 11:12
0.0462,Unit_654,2022-02-08 8:03
0.0966,Unit_655,2022-02-07 17:57
0.13019999999999998,Unit_656,2022-02-08 18:48
0.0714,Unit_1212,2022-02-19 10:04
0.0462,Unit_657,2022-02-19 12:04
0.084,Unit_1213,2022-02-18 5:30
0.0672,Unit_658,2022-02-18 5:44
0.0756,Unit_659,2022-02-19 1:41
0.0924,Unit_1214,2022-02-19 4:37
0.0924,Unit_17,2022-02-19 13:02
0.0798,Unit_660,2022-02-19 10:35
0.11760000000000001,Unit_1215,2022-02-19 11:28
0.10079999999999999,Unit_1217,2022-04-22 6:35
0.0462,Unit_1219,2022-04-26 13:12
0.042,Unit_1221,2022-04-26 20:00
0.0798,Unit_661,2022-02-17 12:46
0.12179999999999999,Unit_662,2022-02-18 1:39
0.0756,Unit_1222,2022-02-18 2:04
0.0756,Unit_663,2022-02-18 1:23
0.0756,Unit_664,2022-02-18 17:13
0.0672,Unit_665,2022-02-18 16:39
0.058800000000000005,Unit_666,2022-02-18 15:20
0.0714,Unit_667,2022-02-18 16:41
0.1512,Unit_668,2022-02-18 16:45
0.063,Unit_669,2022-02-19 0:53
0.10079999999999999,Unit_670,2022-02-19 1:04
0.0756,Unit_671,2022-02-19 1:48
0.08819999999999999,Unit_672,2022-02-18 7:23
0.0714,Unit_674,2022-02-18 7:24
0.126,Unit_673,2022-02-18 11:20
0.0756,Unit_675,2022-02-18 9:54
0.1638,Unit_676,2022-02-18 9:46
0.0714,Unit_677,2022-02-18 10:01
0.08819999999999999,Unit_678,2022-02-18 10:17
0.11760000000000001,Unit_1223,2022-02-18 10:50
0.0966,Unit_679,2022-02-18 8:56
0.0756,Unit_1224,2022-02-19 4:18
0.0924,Unit_680,2022-02-19 3:04
0.0672,Unit_681,2022-02-18 10:05
0.084,Unit_682,2022-02-18 14:59
0.126,Unit_1225,2022-02-18 17:47
0.13019999999999998,Unit_683,2022-02-18 15:52
0.063,Unit_684,2022-02-18 15:25
0.058800000000000005,Unit_685,2022-02-18 19:14
0.12179999999999999,Unit_1226,2022-02-21 1:08
0.084,Unit_686,2022-02-21 4:42
0.11760000000000001,Unit_687,2022-02-20 11:34
0.058800000000000005,Unit_688,2022-02-20 10:29
0.0756,Unit_689,2022-02-21 9:05
0.0798,Unit_690,2022-02-20 21:59
0.1092,Unit_691,2022-02-21 13:29
0.084,Unit_692,2022-02-21 2:03
0.11760000000000001,Unit_693,2022-02-21 14:03
0.15539999999999998,Unit_694,2022-02-21 11:59
0.08819999999999999,Unit_93,2022-02-21 21:17
0.2142,Unit_695,2022-02-22 0:31
0.0966,Unit_1227,2022-02-25 5:52
0.1428,Unit_1228,2022-02-24 23:32
0.105,Unit_696,2022-02-25 3:19
0.0714,Unit_1229,2022-02-25 3:22
0.05039999999999999,Unit_1230,2022-02-25 14:41
0.0756,Unit_1231,2022-02-26 12:50
0.063,Unit_1232,2022-02-26 8:44
0.0714,Unit_372,2022-02-26 15:10
0.05039999999999999,Unit_373,2022-02-26 12:35
0.1092,Unit_1234,2022-02-26 14:13
0.0798,Unit_1235,2022-02-26 13:22
0.0462,Unit_1236,2022-02-26 13:29
0.0798,Unit_1237,2022-02-26 7:23
0.0924,Unit_1238,2022-02-26 6:08
0.0462,Unit_1239,2022-02-26 8:00
0.0714,Unit_374,2022-02-26 16:02
0.05039999999999999,Unit_1240,2022-02-26 17:03
0.05039999999999999,Unit_1241,2022-02-26 17:21
0.042,Unit_1242,2022-02-26 17:40
0.0966,Unit_1243,2022-02-26 17:12
0.0798,Unit_1244,2022-02-27 2:29
0.0462,Unit_1245,2022-02-27 3:05
0.0798,Unit_1246,2022-02-26 21:10
0.058800000000000005,Unit_1247,2022-02-26 22:41
0.0462,Unit_1248,2022-02-27 0:33
0.0924,Unit_1249,2022-02-26 22:48
0.063,Unit_1250,2022-02-27 14:46
0.0714,Unit_1251,2022-02-27 3:30
0.084,Unit_1252,2022-02-27 3:59
0.126,Unit_1253,2022-02-27 5:35
0.0462,Unit_1254,2022-02-27 5:54
0.13019999999999998,Unit_1255,2022-02-27 6:28
0.1512,Unit_1256,2022-02-27 10:17
0.0546,Unit_697,2022-05-14 18:51
0.0924,Unit_1257,2022-02-28 4:03
0.063,Unit_698,2022-01-14 16:44
