performance_metric_3,unit_serial_number,process_end_date
18.9,Unit_1254,2022-02-27 5:54
19.235999999999997,Unit_1255,2022-02-27 6:28
18.605999999999998,Unit_1256,2022-02-27 10:17
18.942,Unit_1257,2022-02-28 4:03
18.648,Unit_1258,2022-01-14 15:50
18.395999999999997,Unit_1259,2022-03-03 18:32
18.522,Unit_1260,2022-03-03 17:08
19.278,Unit_1261,2022-03-03 21:06
19.152,Unit_1262,2022-03-05 3:49
19.026,Unit_1263,2022-03-05 2:53
18.395999999999997,Unit_1264,2022-03-07 19:52
19.194,Unit_1265,2022-03-07 18:02
19.235999999999997,Unit_1266,2022-03-07 20:08
18.522,Unit_1267,2022-03-08 3:52
18.857999999999997,Unit_1268,2022-03-08 3:35
19.11,Unit_1269,2022-03-08 2:49
19.362,Unit_1270,2022-03-08 1:35
18.48,Unit_1271,2022-03-08 1:41
18.774,Unit_1272,2022-03-08 4:15
19.152,Unit_1273,2022-03-08 5:10
19.235999999999997,Unit_1274,2022-03-08 6:55
19.152,Unit_1275,2022-03-08 8:08
18.732,Unit_1276,2022-03-08 8:20
18.395999999999997,Unit_1277,2022-03-08 11:33
18.522,Unit_1278,2022-03-08 11:21
19.11,Unit_1279,2022-03-08 7:40
18.9,Unit_1280,2022-05-03 2:29
18.857999999999997,Unit_1281,2022-05-03 2:03
18.522,Unit_1282,2022-05-03 3:01
18.605999999999998,Unit_1283,2022-04-20 11:39
19.194,Unit_1284,2022-04-20 12:20
18.942,Unit_1285,2022-04-20 13:03
19.362,Unit_1286,2022-04-21 4:27
19.026,Unit_1287,2022-04-21 4:38
18.984,Unit_1288,2022-04-21 5:13
18.605999999999998,Unit_1289,2022-04-21 7:21
18.9,Unit_1290,2022-04-21 6:59
19.11,Unit_1291,2022-04-22 2:46
19.152,Unit_1292,2022-04-22 12:38
18.984,Unit_1293,2022-04-27 2:52
19.32,Unit_1294,2022-04-29 17:29
18.816,Unit_1295,2022-04-30 1:01
18.774,Unit_1296,2022-05-02 13:25
19.278,Unit_1297,2022-05-03 1:19
18.605999999999998,Unit_1298,2022-05-02 19:18
19.194,Unit_1299,2022-05-02 17:20
19.11,Unit_1300,2022-05-02 16:12
19.026,Unit_1301,2022-05-02 16:01
19.026,Unit_1302,2022-05-02 22:51
18.605999999999998,Unit_1303,2022-05-03 7:56
19.362,Unit_1304,2022-05-03 8:25
18.605999999999998,Unit_1305,2022-05-03 7:25
19.152,Unit_1306,2022-05-03 16:49
19.194,Unit_1307,2022-05-03 18:37
18.689999999999998,Unit_1308,2022-05-03 20:14
18.522,Unit_1309,2022-05-03 20:59
19.194,Unit_1310,2022-05-03 22:37
19.11,Unit_1311,2022-05-04 18:02
18.48,Unit_1312,2022-05-04 18:56
18.942,Unit_1313,2022-03-08 11:01
18.9,Unit_1314,2022-05-05 6:35
19.278,Unit_1315,2022-04-20 21:45
18.9,Unit_1316,2022-04-20 23:56
18.689999999999998,Unit_1317,2022-04-20 23:49
19.529999999999998,Unit_1318,2022-04-21 1:25
19.362,Unit_1319,2022-04-21 1:26
19.067999999999998,Unit_1320,2022-04-21 1:57
18.984,Unit_1321,2022-04-21 1:28
19.026,Unit_1322,2022-04-21 2:54
18.984,Unit_1323,2022-04-21 1:50
19.194,Unit_1324,2022-04-21 3:35
19.362,Unit_1325,2022-04-21 2:20
19.235999999999997,Unit_1326,2022-05-06 2:24
18.689999999999998,Unit_1327,2022-05-12 9:55
18.648,Unit_1328,2022-05-14 22:15
18.605999999999998,Unit_1329,2022-05-17 14:50
18.605999999999998,Unit_1330,2022-01-08 14:10
18.984,Unit_1331,2022-01-17 23:51
19.362,Unit_1332,2022-01-18 0:49
18.689999999999998,Unit_1333,2022-01-19 8:09
18.648,Unit_1334,2022-01-20 13:35
19.278,Unit_1335,2022-02-18 10:13
18.648,Unit_1336,2022-02-19 0:50
19.445999999999998,Unit_1337,2022-02-26 15:10
19.194,Unit_1338,2022-02-26 14:45
18.732,Unit_1339,2022-02-27 10:54
18.48,Unit_1340,2022-02-27 9:59
18.857999999999997,Unit_1341,2022-02-27 10:42
19.278,Unit_1342,2022-04-21 8:24
